brandName,descriptionText,itemCondition,modelYear,manufacturer,fuelType,imageUrl,transmission,engineDisplacement,mileage,price,detailsUrl,adId
Honda,Honda Civic 2015 for sale in Islamabad,used,2015,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/honda-civic-vti-1-8-i-vtec-oriel-prosmatec-2015-59853292.jpg,Automatic,1800,72000,3050000,https://www.pakwheels.com/used-cars/honda-civic-2015-for-sale-in-islamabad-5661109,5661109
Toyota,Toyota Corolla 2019 for sale in Peshawar,used,2019,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5900/toyota-corolla-altis-1-6-automatic-2019-59005009.jpg,Automatic,1600,41000,3520000,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-peshawar-5641887,5641887
Suzuki,Suzuki Mehran 2017 for sale in Rawalpindi,used,2017,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/suzuki-mehran-vxr-euro-ii-2017-59861436.jpg,Manual,800,30000,980000,https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-rawalpindi-5705390,5705390
Toyota,Toyota Land Cruiser 2001 for sale in Lahore,used,2001,Toyota,Diesel,https://cache1.pakwheels.com/ad_pictures/5893/toyota-land-cruiser-vx-limi-4-2d-2001-58930061.jpg,Automatic,4200,180000,7500000,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2001-for-sale-in-lahore-5636055,5636055
Suzuki,Suzuki Swift 2013 for sale in Peshawar,used,2013,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/suzuki-swift-dlx-1-3-navigation-2013-59861484.jpg,Manual,1300,100000,140000,https://www.pakwheels.com/used-cars/suzuki-swift-2013-for-sale-in-peshawar-5705389,5705389
Toyota,Toyota Corolla 2019 for sale in Lahore,used,2019,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/toyota-corolla-altis-1-8-grande-automatic-2019-59861373.jpg,Automatic,1800,51000,3695000,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-5705388,5705388
Toyota,Toyota Fortuner 2017 for sale in Lahore,used,2017,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/toyota-fortuner-2-7-automatic-2017-59861087.jpg,Automatic,2700,55102,7899000,https://www.pakwheels.com/used-cars/toyota-fortuner-2017-for-sale-in-lahore-5705387,5705387
Proton,Proton Saga 2021 for sale in Faisalabad,used,2021,Proton,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/proton-saga-2-1-3l-ace-a-t-2021-59861418.jpg,Automatic,1300,1,700000,https://www.pakwheels.com/used-cars/proton-saga-2021-for-sale-in-faisalabad-5705386,5705386
Mitsubishi,Mitsubishi Ek Wagon 2014 for sale in Islamabad,used,2014,Mitsubishi,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/mitsubishi-ek-wagon-g-safety-package-2014-59861226.jpg,Automatic,660,100000,1475000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2014-for-sale-in-islamabad-5705385,5705385
Daihatsu,Daihatsu Charade 1984 for sale in Islamabad,used,1984,Daihatsu,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/daihatsu-charade-cl-1984-59861278.jpg,Manual,1000,51214,270000,https://www.pakwheels.com/used-cars/daihatsu-charade-1984-for-sale-in-islamabad-5705384,5705384
Honda,Honda City 2018 for sale in Kasur,used,2018,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5951/honda-city-2018-59519050.jpg,Manual,1300,57000,2330000,https://www.pakwheels.com/used-cars/honda-city-2018-for-sale-in-kasur-5680365,5680365
Suzuki,Suzuki Cervo 2008 for sale in Rawalpindi,used,2008,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/suzuki-cervo-g-43-2008-59861543.jpg,Automatic,660,124000,1100000,https://www.pakwheels.com/used-cars/suzuki-cervo-2008-for-sale-in-rawalpindi-5705383,5705383
Suzuki,Suzuki Cultus 2006 for sale in Lahore,used,2006,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/suzuki-cultus-vxr-3-2006-59861419.jpg,Manual,1000,165000,800000,https://www.pakwheels.com/used-cars/suzuki-cultus-2006-for-sale-in-lahore-5705382,5705382
Honda,Honda City 2006 for sale in Lahore,used,2006,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/honda-city-i-dsi-2006-59861152.jpg,Manual,1300,200000,1190000,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-lahore-5705381,5705381
Daewoo,Daewoo Racer 1993 for sale in Rawalpindi,used,1993,Daewoo,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/daewoo-racer-1-5-gti-1993-59861397.jpg,Manual,1500,123465,350000,https://www.pakwheels.com/used-cars/daewoo-racer-1993-for-sale-in-rawalpindi-5705379,5705379
Suzuki,Suzuki Every Wagon 2013 for sale in Sialkot,used,2013,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/4010/suzuki-every-wagon-jp-turbo-limited-2013-40108545.jpg,Automatic,660,100000,1050000,https://www.pakwheels.com/used-cars/suzuki-every-wagon-2013-for-sale-in-sialkot-4198797,4198797
Honda,Honda Civic 2004 for sale in Mardan,used,2004,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/honda-civic-vti-prosmatec-2004-59860925.jpg,Automatic,1600,1650,1080000,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-mardan-5705378,5705378
Honda,Honda Vezel 2015 for sale in Karachi,used,2015,Honda,Hybrid,https://cache4.pakwheels.com/ad_pictures/5986/honda-vezel-hybrid-z-style-edition-2015-59861279.jpg,Automatic,1500,44000,3700000,https://www.pakwheels.com/used-cars/honda-vezel-2015-for-sale-in-karachi-5705377,5705377
Toyota,Toyota Corolla 2018 for sale in Karachi,used,2018,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/toyota-corolla-altis-1-6-automatic-2018-59861308.jpg,Automatic,1600,76000,3180000,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-5705376,5705376
Suzuki,Suzuki FX 1988 for sale in Islamabad,used,1988,Suzuki,CNG,https://cache3.pakwheels.com/ad_pictures/5986/suzuki-fx-1988-59860512.jpg,Manual,800,100000,130000,https://www.pakwheels.com/used-cars/suzuki-fx-1988-for-sale-in-islamabad-5705375,5705375
Changan,Changan Alsvin 2021 for sale in Rawalpindi,used,2021,Changan,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/changan-alsvin-1-3l-mt-comfort-2021-59861190.jpg,Manual,1300,160,2550000,https://www.pakwheels.com/used-cars/changan-alsvin-2021-for-sale-in-rawalpindi-5705373,5705373
Suzuki,Suzuki Mehran 2005 for sale in Bahawalpur,used,2005,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/suzuki-mehran-vxr-cng-4-2005-59861059.jpg,Manual,800,76523,395000,https://www.pakwheels.com/used-cars/suzuki-mehran-2005-for-sale-in-bahawalpur-5705371,5705371
Daihatsu,Daihatsu Cuore 2008 for sale in Karachi,used,2008,Daihatsu,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/daihatsu-cuore-cl-3-2008-59861254.jpg,Manual,800,56000,750000,https://www.pakwheels.com/used-cars/daihatsu-cuore-2008-for-sale-in-karachi-5705370,5705370
Honda,Honda Civic 2001 for sale in Lahore,used,2001,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5296/honda-civic-vti-1-6-2001-52969833.jpg,Manual,1600,205000,1150000,https://www.pakwheels.com/used-cars/honda-civic-2001-for-sale-in-lahore-5182760,5182760
Suzuki,Suzuki Wagon R 2019 for sale in Qasba gujrat,used,2019,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/3032/suzuki-wagon-r-vxl-2019-30328000.jpg,Manual,1000,23500,1760000,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2019-for-sale-in-qasba-gujrat-3363511,3363511
Toyota,Toyota Corolla 2011 for sale in Sargodha,used,2011,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/toyota-corolla-gli-vvti-2011-59861178.jpg,Manual,1300,150000,1675000,https://www.pakwheels.com/used-cars/toyota-corolla-2011-for-sale-in-sargodha-5705368,5705368
Honda,Honda City 2014 for sale in Abbottabad,used,2014,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/honda-city-i-vtec-2-2014-59861091.jpg,Manual,1300,23000,2400000,https://www.pakwheels.com/used-cars/honda-city-2014-for-sale-in-abbottabad-5705367,5705367
Toyota,Toyota Corolla 2021 for sale in Faisalabad,used,2021,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5985/toyota-corolla-altis-1-6-automatic-2021-59855087.jpg,Automatic,1600,225,3690000,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-faisalabad-5704918,5704918
Toyota,Toyota Land Cruiser 2004 for sale in Lahore,used,2004,Toyota,Diesel,https://cache2.pakwheels.com/ad_pictures/5876/toyota-land-cruiser-vx-limi-4-2d-2004-58766853.jpg,Automatic,4200,150000,7800000,https://www.pakwheels.com/used-cars/toyota-land-cruiser-2004-for-sale-in-lahore-5582931,5582931
Honda,Honda Grace Hybrid 2015 for sale in Lahore,used,2015,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5865/honda-grace-2-ex-2-2015-58657248.jpg,Automatic,1500,145500,3150000,https://www.pakwheels.com/used-cars/honda-grace-hybrid-2015-for-sale-in-lahore-5615076,5615076
Suzuki,Suzuki Wagon R 2015 for sale in Islamabad,used,2015,Suzuki,Petrol,https://cache3.pakwheels.com/ad_pictures/5985/suzuki-wagon-r-vxl-2015-59854047.jpg,Manual,1000,63000,1490000,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2015-for-sale-in-islamabad-5704866,5704866
Toyota,Toyota Prado 2011 for sale in Karachi,used,2011,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/toyota-prado-tx-l-package-2-7-2011-59854281.jpg,Automatic,2700,66000,12800000,https://www.pakwheels.com/used-cars/toyota-prado-2011-for-sale-in-karachi-5704864,5704864
Honda,Honda Civic 2004 for sale in Islamabad,used,2004,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/honda-civic-exi-3-2004-59852630.jpg,Manual,1500,148000,1175000,https://www.pakwheels.com/used-cars/honda-civic-2004-for-sale-in-islamabad-5704769,5704769
Toyota,Toyota Aqua 2015 for sale in Karachi,used,2015,Toyota,Hybrid,https://cache4.pakwheels.com/ad_pictures/5984/toyota-aqua-s-15-2015-59848490.jpg,Automatic,1500,75000,2575000,https://www.pakwheels.com/used-cars/toyota-aqua-2015-for-sale-in-karachi-5704454,5704454
Toyota,Toyota Vitz 2014 for sale in Karachi,used,2014,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5984/toyota-vitz-1-0-f-limited-ii-2014-59848245.jpg,Automatic,1000,82000,2150000,https://www.pakwheels.com/used-cars/toyota-vitz-2014-for-sale-in-karachi-5704438,5704438
Ford,Ford F 150 2017 for sale in Islamabad,used,2017,Ford,Petrol,https://cache4.pakwheels.com/ad_pictures/5630/ford-f-150-xl-2017-56306269.jpg,Automatic,3500,48000,20000000,https://www.pakwheels.com/used-cars/ford-f-150-2017-for-sale-in-islamabad-5436465,5436465
Toyota,Toyota Corolla Axio 2007 for sale in Faisalabad,used,2007,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5979/toyota-corolla-axio-1-5-x-2007-59793487.jpg,Automatic,1500,169000,2525000,https://www.pakwheels.com/used-cars/toyota-corolla-axio-2007-for-sale-in-faisalabad-5700515,5700515
Toyota,Toyota Corolla 2017 for sale in Lahore,used,2017,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5982/toyota-corolla-altis-1-6-automatic-2017-59823355.jpg,Automatic,1600,76900,2885000,https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-lahore-5702633,5702633
Honda,Honda Civic 2005 for sale in Bhai pheru,used,2005,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5974/honda-civic-vti-oriel-2-2005-59745394.jpg,Manual,1600,214236,1220000,https://www.pakwheels.com/used-cars/honda-civic-2005-for-sale-in-bhai-pheru-5705365,5705365
Toyota,Toyota Corolla 2015 for sale in Lahore,used,2015,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/toyota-corolla-gli-vvti-automatic-2015-59860914.jpg,Automatic,1300,143000,2325000,https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-5705364,5705364
Suzuki,Suzuki Cultus 2010 for sale in Karachi,used,2010,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/suzuki-cultus-euro-ii-cng-2010-59860791.jpg,Manual,1000,786,894000,https://www.pakwheels.com/used-cars/suzuki-cultus-2010-for-sale-in-karachi-5705363,5705363
Honda,Honda Fit Aria 2007 for sale in Lahore,used,2007,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/honda-fit-aria-1-5a-2007-59861071.jpg,Automatic,1500,110000,1710000,https://www.pakwheels.com/used-cars/honda-fit-aria-2007-for-sale-in-lahore-5705362,5705362
Suzuki,Suzuki Cultus 2010 for sale in Lahore,used,2010,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/suzuki-cultus-vxli-2-2010-59860917.jpg,Manual,1000,100000,900000,https://www.pakwheels.com/used-cars/suzuki-cultus-2010-for-sale-in-lahore-5705361,5705361
Toyota,Toyota Corolla 2013 for sale in Karachi,used,2013,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/toyota-corolla-xli-limited-edition-2013-59861220.jpg,Manual,1300,61000,1975000,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-karachi-5705360,5705360
Toyota,Toyota Raize 2019 for sale in Lahore,used,2019,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5389/toyota-raize-z-3-2019-53891337.jpg,Automatic,1000,5000,4500000,https://www.pakwheels.com/used-cars/toyota-raize-2019-for-sale-in-lahore-5253664,5253664
Mazda,Mazda Axela 2006 for sale in Karachi,used,2006,Mazda,Petrol,https://cache4.pakwheels.com/ad_pictures/5986/mazda-axela-15c-2006-59861026.jpg,Automatic,1500,100000,1265000,https://www.pakwheels.com/used-cars/mazda-axela-2006-for-sale-in-karachi-5705359,5705359
Toyota,Toyota Surf 2003 for sale in Faisalabad,used,2003,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/toyota-surf-ssr-g-3-4-2003-59861018.jpg,Automatic,3400,200000,4200000,https://www.pakwheels.com/used-cars/toyota-surf-2003-for-sale-in-faisalabad-5705358,5705358
Toyota,Toyota Prius 2015 for sale in Lahore,used,2015,Toyota,Hybrid,https://cache1.pakwheels.com/ad_pictures/5634/toyota-prius-s-28-2015-56342932.jpg,Automatic,1800,127195,3650000,https://www.pakwheels.com/used-cars/toyota-prius-2015-for-sale-in-lahore-5439215,5439215
Daihatsu,Daihatsu Move 2019 for sale in Lahore,used,2019,Daihatsu,Petrol,https://cache1.pakwheels.com/ad_pictures/5974/daihatsu-move-custom-x-2019-59745195.jpg,Automatic,660,30000,2550000,https://www.pakwheels.com/used-cars/daihatsu-move-2019-for-sale-in-lahore-5696950,5696950
Toyota,Toyota Noah 2017 for sale in Lahore,used,2017,Toyota,Hybrid,https://cache3.pakwheels.com/ad_pictures/5956/toyota-noah-s-g-edition-2017-59564003.jpg,Automatic,1800,37000,4500000,https://www.pakwheels.com/used-cars/toyota-noah-2017-for-sale-in-lahore-5683682,5683682
Suzuki,Suzuki Wagon R 2017 for sale in Lahore,used,2017,Suzuki,Hybrid,https://cache3.pakwheels.com/ad_pictures/4972/suzuki-wagon-r-hybrid-fz-2017-49722805.jpg,Automatic,660,10000,2250000,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2017-for-sale-in-lahore-4936601,4936601
Nissan,Nissan Dayz 2015 for sale in Lahore,used,2015,Nissan,Petrol,https://cache1.pakwheels.com/ad_pictures/4985/nissan-dayz-x-40-2015-49859743.jpg,Automatic,660,71000,1750000,https://www.pakwheels.com/used-cars/nissan-dayz-2015-for-sale-in-lahore-4946802,4946802
Suzuki,Suzuki Wagon R 2014 for sale in Lahore,used,2014,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5634/suzuki-wagon-r-fx-limited-2014-56343398.jpg,Automatic,660,90000,1650000,https://www.pakwheels.com/used-cars/suzuki-wagon-r-2014-for-sale-in-lahore-5439264,5439264
Nissan,Nissan Dayz Highway Star 2018 for sale in Lahore,used,2018,Nissan,Petrol,https://cache1.pakwheels.com/ad_pictures/5428/nissan-dayz-highway-star-2018-54283465.jpg,Automatic,660,5000,2375000,https://www.pakwheels.com/used-cars/nissan-dayz-highway-star-2018-for-sale-in-lahore-5284026,5284026
Mitsubishi,Mitsubishi Pajero 1991 for sale in Lahore,used,1991,Mitsubishi,Diesel,https://cache4.pakwheels.com/ad_pictures/5986/mitsubishi-pajero-1991-59861035.jpg,Manual,2400,150000,1800000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1991-for-sale-in-lahore-5705357,5705357
Suzuki,Suzuki Cultus 2013 for sale in Karachi,used,2013,Suzuki,Petrol,https://cache4.pakwheels.com/ad_pictures/5475/suzuki-cultus-vxri-euro-ii-2013-54754949.jpg,Manual,1000,70000,915000,https://www.pakwheels.com/used-cars/suzuki-cultus-2013-for-sale-in-karachi-5319728,5319728
Honda,Honda City 2006 for sale in Faisalabad,used,2006,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/honda-city-i-dsi-vario-2006-59860850.jpg,Automatic,1300,100000,1400000,https://www.pakwheels.com/used-cars/honda-city-2006-for-sale-in-faisalabad-5705356,5705356
Suzuki,Suzuki Mehran 2009 for sale in Talagang,used,2009,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/suzuki-mehran-vx-2-2009-59860801.jpg,Manual,800,100000,550000,https://www.pakwheels.com/used-cars/suzuki-mehran-2009-for-sale-in-talagang-5705355,5705355
Honda,Honda City 2003 for sale in Multan,used,2003,Honda,Petrol,https://cache3.pakwheels.com/ad_pictures/5966/honda-city-exi-2-2003-59665876.jpg,Manual,1300,125085,785000,https://www.pakwheels.com/used-cars/honda-city-2003-for-sale-in-multan-5691039,5691039
Toyota,Toyota Corolla 2018 for sale in Lahore,used,2018,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5986/toyota-corolla-gli-1-3-vvti-special-edition-2018-59860944.jpg,Manual,1300,95000,2650000,https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-5705354,5705354
Suzuki,Suzuki Mehran 2011 for sale in Islamabad,used,2011,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5131/suzuki-mehran-vx-2-2011-51315362.jpg,Manual,800,61000,500000,https://www.pakwheels.com/used-cars/suzuki-mehran-2011-for-sale-in-islamabad-5053608,5053608
Suzuki,Suzuki Mehran 2006 for sale in Islamabad,used,2006,Suzuki,CNG,https://cache1.pakwheels.com/ad_pictures/5986/suzuki-mehran-2006-59860722.jpg,Manual,800,100000,580000,https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-islamabad-5705353,5705353
Honda,Honda City 2017 for sale in Lahore,used,2017,Honda,Petrol,https://cache2.pakwheels.com/ad_pictures/5728/honda-city-i-vtec-2-2017-57287658.jpg,Manual,1300,91000,2300000,https://www.pakwheels.com/used-cars/honda-city-2017-for-sale-in-lahore-5511401,5511401
Toyota,Toyota Corolla 2013 for sale in Lahore,used,2013,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/toyota-corolla-1-6-gli-automatic-2013-59851229.jpg,Automatic,1600,91000,2400000,https://www.pakwheels.com/used-cars/toyota-corolla-2013-for-sale-in-lahore-5704696,5704696
Toyota,Toyota Passo 2018 for sale in Karachi,used,2018,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5970/toyota-passo-x-l-package-s-2018-59701228.jpg,Automatic,1000,16000,2500000,https://www.pakwheels.com/used-cars/toyota-passo-2018-for-sale-in-karachi-5693712,5693712
Toyota,Toyota Corolla 2021 for sale in Lahore,used,2021,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5978/toyota-corolla-altis-grande-x-cvt-i-1-8-beige-2021-59787085.jpg,Automatic,1800,5,4299000,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-5697368,5697368
Toyota,Toyota Corolla 2021 for sale in Lahore,used,2021,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5958/toyota-corolla-altis-1-8-grande-automatic-2021-59583631.jpg,Automatic,1800,10,4300000,https://www.pakwheels.com/used-cars/toyota-corolla-2021-for-sale-in-lahore-5685155,5685155
Toyota,Toyota Premio 2006 for sale in Quetta,used,2006,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5929/toyota-premio-x-ex-package-1-8-2006-59294458.jpg,Automatic,1800,92000,3600000,https://www.pakwheels.com/used-cars/toyota-premio-2006-for-sale-in-quetta-5663801,5663801
Honda,Honda Civic 2020 for sale in Islamabad,used,2020,Honda,Petrol,https://cache4.pakwheels.com/ad_pictures/5955/honda-civic-oriel-1-8-i-vtec-cvt-2020-59552743.jpg,Automatic,1800,25000,4150000,https://www.pakwheels.com/used-cars/honda-civic-2020-for-sale-in-islamabad-5682809,5682809
Toyota,Toyota Prado 2018 for sale in Lahore,used,2018,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5959/toyota-prado-tx-l-package-2-7-2018-59591343.jpg,Automatic,2700,10216,23300000,https://www.pakwheels.com/used-cars/toyota-prado-2018-for-sale-in-lahore-5685734,5685734
Toyota,Toyota Vitz 2018 for sale in Lahore,used,2018,Toyota,Petrol,https://cache1.pakwheels.com/ad_pictures/5962/toyota-vitz-1-0-f-smile-edition-2018-59624545.jpg,Automatic,1000,65893,2695000,https://www.pakwheels.com/used-cars/toyota-vitz-2018-for-sale-in-lahore-5688069,5688069
Toyota,Toyota Vitz 2018 for sale in Lahore,used,2018,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5874/toyota-vitz-1-0-f-chambre-a-paris-collection-2018-58749356.jpg,Automatic,1000,67397,2550000,https://www.pakwheels.com/used-cars/toyota-vitz-2018-for-sale-in-lahore-5622262,5622262
Toyota,Toyota Passo 2018 for sale in Lahore,used,2018,Toyota,Petrol,https://cache2.pakwheels.com/ad_pictures/5927/toyota-passo-x-s-2-2018-59270512.jpg,Automatic,1000,74453,2525000,https://www.pakwheels.com/used-cars/toyota-passo-2018-for-sale-in-lahore-5661942,5661942
Suzuki,Suzuki Every 2017 for sale in Lahore,used,2017,Suzuki,Petrol,https://cache2.pakwheels.com/ad_pictures/5874/suzuki-every-pc-2017-58748712.jpg,Automatic,660,128307,1685000,https://www.pakwheels.com/used-cars/suzuki-every-2017-for-sale-in-lahore-5622224,5622224
Toyota,Toyota Vitz 2018 for sale in Islamabad,used,2018,Toyota,Petrol,https://cache4.pakwheels.com/ad_pictures/5985/toyota-vitz-1-0-f-smile-edition-2018-59857279.jpg,Automatic,1000,16700,2735000,https://www.pakwheels.com/used-cars/toyota-vitz-2018-for-sale-in-islamabad-5617844,5617844
Suzuki,Suzuki Cultus 2006 for sale in Rawalpindi,used,2006,Suzuki,Petrol,https://cache1.pakwheels.com/ad_pictures/5986/suzuki-cultus-vxr-2006-59860742.jpg,Manual,1000,65000,715000,https://www.pakwheels.com/used-cars/suzuki-cultus-2006-for-sale-in-rawalpindi-5705351,5705351
Honda,Honda Civic 2021 for sale in Islamabad,used,2021,Honda,Petrol,https://cache1.pakwheels.com/ad_pictures/5985/honda-civic-oriel-1-8-i-vtec-cvt-2021-59859287.jpg,Automatic,1800,22000,4175000,https://www.pakwheels.com/used-cars/honda-civic-2021-for-sale-in-islamabad-5705226,5705226
Toyota,Toyota Corolla 2019 for sale in Islamabad,used,2019,Toyota,Petrol,https://cache3.pakwheels.com/ad_pictures/5986/toyota-corolla-altis-1-8-grande-automatic-2019-59860828.jpg,Automatic,1800,17000,4050000,https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-5705347,5705347
